order_id,product_id,store_id,product_name,city,date_of_sale,quantity,sales_amount
45,570,4,Kiwi,San Antonio,2024-02-24,7,71.9
29,267,1,Blueberry,Houston,2024-03-08,10,29.72
87,874,9,Mango,Chicago,2022-09-22,0,26.14
15,930,10,Kiwi,San Jose,2025-11-29,6,20.29
49,513,1,Peach,New York,2021-09-19,8,10.5
26,802,8,Pineapple,San Antonio,2023-11-16,5,14.48
53,551,1,Watermelon,New York,2021-02-09,8,70.4
35,809,5,Watermelon,Houston,2022-07-22,4,67.81
15,984,4,Banana,San Jose,2021-09-14,4,53.16
81,256,4,Watermelon,San Diego,2025-10-10,10,33.47
70,702,2,Orange,New York,2021-02-01,6,42.84
35,506,5,Orange,Chicago,2025-11-12,0,37.56
49,399,8,Apple,Houston,2022-04-04,8,53.98
41,843,8,Grape,Houston,2025-08-27,0,50.92
65,517,1,Apple,New York,2022-03-06,0,16.21
94,107,6,Grape,Philadelphia,2022-02-23,5,17.27
19,783,4,Grape,San Antonio,2024-10-07,0,33.21
27,268,5,Banana,Dallas,2025-07-22,4,50.31
9,507,8,Apple,San Diego,2025-05-05,1,42.97
72,324,10,Apple,San Diego,2021-12-28,7,38.15
19,760,7,Strawberry,Los Angeles,2025-06-21,5,31.2
58,157,2,Peach,San Antonio,2025-12-09,6,45.43
58,811,4,Pear,Phoenix,2025-05-06,1,45.77
48,870,1,Raspberry,Phoenix,2025-09-20,5,10.85
83,925,9,Apple,San Jose,2022-04-09,2,64.22
89,62,2,Cherry,Phoenix,2023-07-28,1,26.49
18,636,4,Mango,San Jose,2021-04-11,0,37.21
69,344,4,Raspberry,Philadelphia,2024-08-25,3,36.33
51,218,2,Orange,Los Angeles,2024-01-07,10,72.62
23,148,5,Strawberry,Chicago,2022-02-27,1,67.77
79,539,10,Grape,Phoenix,2021-05-12,9,36.2
40,466,9,Kiwi,San Jose,2023-11-15,0,36.18
28,974,2,Orange,Dallas,2022-11-18,4,62.2
85,201,6,Peach,Phoenix,2021-07-06,3,41.48
24,517,4,Peach,Phoenix,2023-08-18,0,43.82
73,968,9,Pear,San Jose,2025-03-12,1,25.41
29,433,3,Kiwi,Chicago,2023-07-08,3,28.93
3,165,7,Plum,Dallas,2021-11-20,1,44.96
23,357,4,Pear,San Antonio,2021-05-03,4,70.06972559659457
68,823,7,Grape,Philadelphia,2025-01-15,2,55.89
12,732,5,Strawberry,San Jose,2024-02-26,2,57.42
13,172,9,Peach,San Antonio,2022-11-25,1,71.12
7,174,3,Pineapple,Los Angeles,2025-03-23,2,39.2
39,442,2,Kiwi,New York,2023-12-05,3,26.65
32,839,10,Orange,New York,2021-09-29,7,25.17
39,449,2,Apple,San Diego,2024-09-20,0,13.52
82,592,4,Grape,San Antonio,2022-07-18,6,65.37
80,191,7,Cherry,Los Angeles,2025-04-18,1,35.46
47,794,9,Grape,San Jose,2025-09-17,2,34.75
90,886,2,Cherry,New York,2021-04-06,9,10.65
46,505,3,Orange,Dallas,2023-06-08,1,41.76
98,177,2,Peach,Philadelphia,2021-09-28,3,18.26
32,666,10,Pineapple,Chicago,2021-04-19,2,57.82
13,555,8,Peach,San Antonio,2025-07-11,0,56.3
7,213,4,Banana,Dallas,2025-08-05,3,29.96
99,676,7,Kiwi,Dallas,2024-07-16,10,27.82
71,182,7,Blueberry,Philadelphia,2021-04-27,8,44.2
19,787,4,Mango,New York,2024-10-16,3,20.72
43,473,9,Banana,Dallas,2023-11-24,3,71.57
42,592,9,Apple,New York,2021-11-28,3,13.13
91,403,6,Cherry,Phoenix,2021-02-17,10,13.19
40,80,2,Pear,San Diego,2022-06-17,2,70.22
95,689,2,Plum,San Antonio,2022-09-21,7,26.51
97,742,6,Watermelon,Philadelphia,2023-04-06,8,18.6
96,517,5,Blueberry,Chicago,2022-11-24,9,61.51
5,345,2,Grape,San Jose,2025-04-03,10,40.35
21,402,6,Watermelon,Dallas,2022-01-30,8,74.93
29,401,8,Cherry,Phoenix,2024-03-08,8,65.49
80,413,8,Banana,San Diego,2022-05-09,7,66.35
64,727,4,Plum,San Jose,2022-03-16,1,15.81
20,542,5,Banana,Dallas,2023-12-10,1,44.11
96,688,5,Raspberry,Los Angeles,2023-11-17,9,46.3
29,379,2,Grape,Houston,2022-10-08,7,63.29
78,205,1,Watermelon,Houston,2024-09-11,8,62.76
0,112,4,Grape,Los Angeles,2023-10-05,5,26.96
1,169,1,Mango,San Antonio,2022-04-16,3,57.29
31,784,1,Banana,Philadelphia,2022-06-16,7,45.42
19,734,10,Mango,San Jose,2021-08-30,4,53.21
22,752,8,Strawberry,New York,2023-08-11,8,38.76
46,481,9,Watermelon,Philadelphia,2026-01-06,4,62.81
52,536,6,Peach,Houston,2025-08-30,7,23.57
25,672,6,Grape,Dallas,2024-12-02,7,27.79
8,345,1,Blueberry,San Diego,2025-07-07,8,43.8
14,307,3,Apple,Los Angeles,2021-07-11,4,69.87
44,717,10,Pineapple,San Antonio,2025-07-10,6,45.8
16,90,5,Strawberry,Phoenix,2024-09-27,9,71.26
71,779,9,Strawberry,Phoenix,2024-12-29,9,65.2
93,714,1,Strawberry,Chicago,2025-02-13,7,45.94
72,501,8,Pear,Dallas,2023-03-24,9,24.21
90,451,5,Raspberry,Phoenix,2025-03-17,9,70.1
27,101,9,Pear,Dallas,2025-03-09,3,22.47
23,391,9,Strawberry,Philadelphia,2022-12-14,2,55.34
19,468,7,Peach,Houston,2024-03-21,5,37.52
45,459,9,Peach,Chicago,2025-02-26,7,66.69
81,497,5,Orange,Chicago,2021-11-20,7,40.98
92,487,7,Pear,Phoenix,2025-01-25,6,41.4
76,345,8,Apple,New York,2024-04-11,3,21.89
48,143,2,Apple,San Antonio,2023-01-03,2,34.17
66,524,5,Blueberry,Chicago,2023-06-26,2,60.41
68,461,1,Peach,New York,2021-10-30,0,50.12
55,286,1,Raspberry,Philadelphia,2021-04-27,1,52.79
24,576,2,Blueberry,Los Angeles,2021-02-02,2,29.52
61,796,1,Grape,Philadelphia,2024-07-12,10,71.97
15,471,2,Orange,San Antonio,2025-03-23,7,67.59
80,683,8,Cherry,San Diego,2022-05-02,1,67.61
67,63,8,Kiwi,Philadelphia,2024-03-23,0,16.13
9,343,1,Peach,Philadelphia,2022-06-14,9,29.39
90,910,2,Pear,Dallas,2022-01-16,2,56.94
45,339,5,Raspberry,Houston,2021-06-17,8,37.47
96,340,5,Peach,Philadelphia,2025-12-21,10,61.37
16,682,3,Watermelon,New York,2021-05-19,6,69.94
78,674,4,Grape,Phoenix,2023-09-18,1,17.61
38,790,8,Blueberry,Chicago,2021-10-29,2,46.12
83,174,5,Banana,Houston,2022-08-20,4,36.57
8,906,7,Peach,San Diego,2023-04-24,5,27.9
58,636,9,Raspberry,San Jose,2022-10-30,0,32.54
59,67,7,Pineapple,Houston,2022-04-12,7,18.59
55,899,7,Plum,San Jose,2022-06-15,4,17.13
48,749,5,Mango,San Jose,2025-06-25,4,17.46
4,650,6,Watermelon,Los Angeles,2024-08-26,9,50.69
97,493,3,Apple,Chicago,2024-07-02,0,65.45
37,760,1,Banana,Philadelphia,2022-12-04,8,19.73
36,88,10,Banana,Dallas,2023-12-20,7,68.75
77,595,9,Raspberry,Chicago,2025-09-17,0,12.1
76,726,8,Pineapple,Phoenix,2026-01-01,4,65.44
93,919,4,Orange,Los Angeles,2022-08-02,6,25.65
61,168,5,Blueberry,Philadelphia,2023-03-17,8,47.97
76,764,10,Peach,San Jose,2024-02-10,0,66.4
29,657,7,Mango,Los Angeles,2024-02-01,2,65.29
25,749,5,Raspberry,Phoenix,2022-12-29,7,57.15
68,346,10,Kiwi,New York,2021-05-01,3,69.71
12,468,9,Blueberry,Dallas,2022-02-28,7,54.75
34,957,9,Kiwi,San Antonio,2022-06-10,9,32.95
30,487,3,Mango,Phoenix,2023-07-21,0,10.58
45,530,2,Apple,San Jose,2022-06-10,10,60.6
97,858,4,Banana,San Jose,2022-01-03,8,63.43
64,682,8,Mango,Los Angeles,2024-02-20,10,70.15
68,834,4,Watermelon,San Jose,2024-11-03,8,17.88
12,380,9,Pineapple,Dallas,2024-07-08,10,25.3
66,785,10,Plum,Chicago,2025-02-08,6,59.73
74,264,10,Apple,San Jose,2025-01-31,1,71.91
84,478,9,Strawberry,San Jose,2024-09-27,8,43.76
56,97,9,Mango,Los Angeles,2022-08-13,2,73.28
65,931,1,Blueberry,Dallas,2023-12-24,1,19.72
26,990,6,Pear,San Diego,2024-12-18,10,48.54
53,177,3,Pear,New York,2023-11-25,8,58.21
23,838,6,Pineapple,Phoenix,2022-06-02,0,68.88
89,828,3,Watermelon,Phoenix,2021-05-07,0,45.24
79,578,10,Plum,San Diego,2021-04-26,5,12.43
73,906,10,Plum,Houston,2022-11-13,5,74.58
73,884,5,Pineapple,New York,2025-05-14,1,17.65
29,827,9,Kiwi,Dallas,2025-04-19,4,23.82
57,361,9,Mango,Dallas,2024-11-11,1,26.83
85,383,10,Kiwi,San Diego,2021-01-21,5,44.46
94,733,10,Strawberry,San Jose,2023-08-14,3,20.0
59,857,6,Grape,San Antonio,2025-09-23,9,40.23
21,670,1,Grape,Houston,2022-10-08,5,40.73
59,607,2,Pear,San Antonio,2025-08-09,5,45.82
59,471,3,Watermelon,New York,2025-10-14,4,39.57
51,838,4,Apple,San Antonio,2025-09-18,0,72.33
19,538,2,Pineapple,San Jose,2025-02-25,7,42.92
33,567,5,Kiwi,Dallas,2023-01-22,4,69.83
83,471,8,Apple,San Antonio,2022-04-28,2,63.32
89,796,3,Banana,Philadelphia,2025-12-12,3,68.39
57,846,4,Apple,Chicago,2025-03-23,3,20.18
73,489,3,Cherry,Chicago,2021-06-20,2,66.69
21,463,10,Strawberry,Phoenix,2025-01-22,1,23.26
22,754,9,Banana,San Antonio,2025-11-10,4,66.53
20,869,10,Kiwi,San Jose,2023-01-22,7,49.5
27,964,2,Blueberry,Phoenix,2025-11-22,10,58.13
24,892,10,Blueberry,Chicago,2023-01-06,6,26.4
4,331,3,Pineapple,New York,2023-02-23,0,30.51
84,697,9,Strawberry,Philadelphia,2023-09-05,4,34.26
16,246,9,Mango,Houston,2022-12-13,4,69.42
78,94,4,Strawberry,Phoenix,2024-02-03,1,44.59
94,352,5,Mango,Phoenix,2021-02-27,5,53.39
95,457,2,Plum,Houston,2023-12-23,4,74.64
44,664,4,Banana,New York,2024-02-22,7,30.61
34,94,1,Grape,San Jose,2021-11-07,4,13.22
41,169,4,Apple,Chicago,2021-05-30,4,65.54
89,94,10,Watermelon,Dallas,2022-01-29,4,63.73
78,800,4,Grape,San Jose,2021-07-03,4,36.44
87,892,8,Raspberry,San Jose,2025-03-28,7,45.24
68,882,9,Cherry,Dallas,2024-07-18,10,68.31
93,584,6,Blueberry,San Jose,2025-01-11,8,61.36
60,592,9,Kiwi,San Diego,2025-09-04,10,22.59
32,397,10,Mango,Chicago,2023-07-25,4,56.51
99,206,3,Peach,Philadelphia,2024-01-13,3,27.71
76,694,1,Watermelon,Chicago,2021-10-15,3,57.89
89,318,7,Peach,Los Angeles,2025-05-22,4,30.29
71,394,6,Banana,Chicago,2023-04-21,6,65.35
28,604,3,Plum,New York,2024-12-05,10,28.74
95,326,4,Plum,San Diego,2025-10-15,2,43.6
77,828,7,Raspberry,Houston,2024-05-22,6,43.24
1,511,2,Pineapple,Dallas,2022-10-27,10,24.34
14,177,6,Strawberry,New York,2022-01-09,8,18.73
21,454,7,Pineapple,Phoenix,2023-05-23,3,74.41
45,429,7,Plum,San Jose,2021-12-10,3,19.19
64,604,5,Mango,San Diego,2024-11-18,6,24.4
62,940,8,Cherry,San Diego,2021-10-23,5,41.7
33,521,7,Peach,San Antonio,2023-11-13,6,55.31
85,391,1,Cherry,Philadelphia,2023-11-07,2,68.48
55,988,4,Kiwi,New York,2021-11-29,8,52.5
63,434,5,Cherry,Los Angeles,2023-01-25,3,55.49
5,306,7,Apple,Philadelphia,2023-03-08,4,42.99
93,599,1,Pineapple,Dallas,2023-05-03,9,22.2
25,503,9,Raspberry,Houston,2025-09-18,9,31.97
8,353,6,Peach,San Antonio,2025-10-02,0,67.31
51,780,9,Strawberry,San Jose,2024-03-18,3,67.8
5,829,8,Apple,San Diego,2022-07-17,0,56.53
57,630,8,Mango,Philadelphia,2022-05-25,5,20.49
75,888,1,Grape,Houston,2025-03-15,2,26.33
6,477,10,Orange,San Diego,2021-08-02,0,29.93
96,701,3,Pear,Chicago,2023-06-21,5,45.71
95,718,4,Kiwi,San Antonio,2023-01-14,9,29.33
27,57,8,Plum,Chicago,2023-10-15,4,61.64
26,412,10,Strawberry,San Antonio,2023-09-27,9,21.55
2,575,7,Pear,Phoenix,2023-08-17,8,49.92
79,989,10,Pineapple,Houston,2023-08-30,10,14.1
79,368,3,Pear,New York,2024-10-06,4,56.79
47,846,9,Peach,Dallas,2022-06-12,2,20.26
78,151,10,Cherry,San Diego,2024-12-01,8,67.57
27,918,4,Banana,New York,2024-10-27,7,27.95
90,780,9,Pear,Houston,2023-09-20,7,53.47
44,715,2,Pear,San Diego,2023-09-20,8,47.27
76,795,8,Pineapple,Los Angeles,2023-05-28,6,44.49
89,190,6,Pear,San Diego,2021-08-01,1,46.77
90,325,1,Raspberry,San Jose,2025-07-21,10,14.66
80,638,8,Pineapple,San Jose,2022-10-05,10,14.9
63,361,5,Apple,Chicago,2024-12-14,0,30.49
87,500,4,Strawberry,Chicago,2024-04-29,7,15.27
83,180,6,Pineapple,Phoenix,2021-07-03,8,62.96
70,436,3,Grape,San Jose,2023-11-05,2,56.33
91,322,9,Orange,Houston,2024-06-07,9,21.31
83,429,2,Pear,San Jose,2024-10-29,10,60.53
75,868,1,Blueberry,Houston,2023-08-30,1,66.55
70,805,9,Mango,San Diego,2021-02-27,6,44.69
6,758,9,Mango,Dallas,2024-01-19,3,29.92
8,161,6,Grape,San Diego,2024-02-14,2,49.21
5,288,4,Orange,Houston,2023-01-20,8,56.14
6,889,5,Orange,New York,2024-02-26,7,36.96
38,747,1,Plum,San Jose,2023-04-19,10,23.38
60,736,8,Plum,San Jose,2023-06-10,8,70.63
57,584,7,Kiwi,Los Angeles,2022-06-16,3,65.96
83,652,1,Grape,Philadelphia,2024-10-08,8,13.1
78,191,10,Raspberry,San Antonio,2023-04-23,5,43.45
36,836,4,Plum,San Jose,2023-08-05,3,59.1
8,301,5,Mango,Dallas,2022-05-25,5,13.2
91,146,6,Pineapple,San Antonio,2024-09-20,2,39.73
35,524,7,Mango,Houston,2021-06-22,1,42.6
34,811,1,Cherry,Houston,2021-02-13,1,50.83
52,448,8,Kiwi,New York,2025-03-13,2,73.16
86,862,7,Orange,Chicago,2021-02-03,8,51.29
47,244,2,Strawberry,San Antonio,2025-04-10,1,66.92
50,717,1,Raspberry,New York,2022-10-16,9,58.31
91,443,2,Apple,San Jose,2024-08-21,9,65.56
82,157,1,Orange,Chicago,2024-02-15,5,14.42
95,398,10,Grape,San Diego,2021-04-18,4,48.42
37,412,4,Pear,San Antonio,2025-11-01,6,33.77
22,418,2,Raspberry,New York,2023-09-07,10,63.94
65,897,3,Plum,Philadelphia,2021-03-11,0,38.59
35,627,8,Raspberry,San Diego,2025-10-16,8,25.24
72,664,2,Grape,Los Angeles,2024-01-18,7,13.44
38,271,8,Pineapple,Los Angeles,2022-04-09,6,23.99
42,989,8,Raspberry,New York,2024-01-24,9,63.71
38,240,1,Pear,Philadelphia,2022-03-09,2,41.2
41,497,7,Pineapple,Los Angeles,2021-06-20,9,26.79
37,792,2,Strawberry,Houston,2025-10-16,8,59.8
73,271,8,Pear,Chicago,2023-08-09,1,58.6
100,943,6,Kiwi,San Jose,2025-10-07,0,71.8
37,527,1,Mango,San Diego,2024-05-28,8,15.52
9,546,7,Watermelon,San Diego,2022-04-25,3,69.15
97,602,8,Kiwi,Los Angeles,2021-04-09,2,27.76
98,545,1,Pear,Los Angeles,2021-07-09,5,53.55
93,496,9,Orange,Philadelphia,2023-05-24,10,54.23
4,117,7,Orange,Philadelphia,2021-03-31,3,34.71
95,620,8,Mango,New York,2023-10-05,4,18.11
41,794,8,Pear,Los Angeles,2021-04-26,0,55.84
23,349,1,Grape,Philadelphia,2023-01-18,2,13.67
89,361,10,Orange,Dallas,2023-10-09,0,46.2
97,87,3,Peach,Houston,2022-09-11,1,12.0
78,795,6,Plum,Phoenix,2021-12-18,3,54.65
76,113,3,Orange,San Diego,2025-03-12,9,14.76
39,338,6,Raspberry,Phoenix,2022-05-24,2,48.6
36,192,6,Plum,Los Angeles,2021-08-02,7,11.96
40,260,9,Watermelon,Houston,2024-06-10,1,53.71
40,960,2,Grape,Dallas,2024-12-19,2,12.28
41,422,3,Orange,Houston,2024-09-14,10,74.97
13,321,3,Plum,Philadelphia,2021-07-30,9,13.41
55,698,10,Watermelon,Philadelphia,2022-07-24,9,22.3
73,147,9,Kiwi,Houston,2025-10-04,0,72.3
12,754,3,Pear,San Antonio,2022-07-11,7,20.95
46,385,5,Orange,Los Angeles,2023-03-25,7,36.9
77,551,6,Plum,New York,2021-02-21,6,48.36
55,233,7,Raspberry,San Jose,2023-09-23,9,37.8
66,702,3,Strawberry,Houston,2023-01-24,1,11.55
26,949,8,Kiwi,San Jose,2024-04-11,4,33.89
42,448,2,Apple,Chicago,2024-08-30,8,29.96
80,970,7,Orange,Philadelphia,2022-11-26,6,69.18
32,996,4,Orange,New York,2021-10-31,4,55.73
59,741,8,Pear,Dallas,2021-02-24,5,31.47
23,290,5,Watermelon,San Diego,2025-01-02,3,56.61
79,401,8,Kiwi,Phoenix,2023-02-05,8,46.51
20,723,4,Strawberry,Houston,2024-10-07,9,48.77
27,460,6,Plum,Chicago,2022-10-30,10,27.78
77,217,6,Watermelon,Los Angeles,2021-09-01,5,50.11
13,261,1,Grape,Houston,2025-05-09,5,16.13
6,889,4,Kiwi,San Antonio,2025-10-29,6,63.53
30,644,8,Banana,Los Angeles,2022-02-15,0,41.25
59,204,9,Pineapple,San Antonio,2024-02-07,1,25.7
54,208,4,Plum,Los Angeles,2024-10-28,2,67.96
14,199,3,Pineapple,Philadelphia,2022-03-09,9,59.19
72,304,2,Watermelon,Los Angeles,2023-07-06,9,70.67
52,544,5,Pear,Phoenix,2022-01-31,7,54.48
75,976,8,Plum,Phoenix,2025-06-28,5,68.27
41,810,2,Blueberry,Phoenix,2024-04-15,8,32.99
67,804,10,Raspberry,Dallas,2024-10-04,8,44.46
72,797,6,Grape,San Diego,2024-06-03,1,33.86
42,694,6,Watermelon,San Jose,2024-08-03,3,55.59
17,615,10,Orange,Dallas,2023-07-09,9,26.34
69,279,9,Pineapple,San Jose,2022-06-17,0,48.64
51,686,3,Banana,San Antonio,2022-09-20,8,38.24
34,766,5,Strawberry,New York,2025-08-14,5,19.2
45,477,10,Watermelon,New York,2021-10-13,4,30.76
87,337,3,Blueberry,New York,2022-09-27,9,17.36
77,94,4,Watermelon,Los Angeles,2022-07-01,10,10.85
81,558,10,Grape,San Diego,2024-03-16,10,73.62
80,598,1,Pineapple,San Antonio,2025-09-26,7,46.4
41,874,3,Kiwi,Philadelphia,2025-11-14,10,61.28
25,784,3,Raspberry,San Diego,2023-11-24,9,26.5
15,657,1,Pineapple,Houston,2024-06-27,8,48.78
96,614,9,Cherry,Dallas,2022-09-04,5,30.81
48,606,4,Raspberry,Chicago,2023-02-25,3,37.28
13,541,8,Mango,Phoenix,2024-04-17,2,22.37
69,851,9,Banana,Phoenix,2023-09-20,7,51.45
8,668,8,Pear,Dallas,2022-05-20,1,24.43
68,888,8,Orange,San Antonio,2023-06-15,4,68.57
35,481,4,Watermelon,San Antonio,2025-03-11,2,32.84
90,471,6,Peach,San Antonio,2024-02-23,6,11.53
32,941,8,Apple,Philadelphia,2022-11-05,6,28.41
15,619,6,Peach,Chicago,2025-09-05,8,35.25
94,725,10,Pear,Houston,2021-01-30,10,11.7
48,733,9,Apple,Phoenix,2022-07-13,5,32.89
43,983,1,Apple,Chicago,2022-07-28,3,29.21
53,507,8,Mango,New York,2024-08-01,3,55.9
66,436,10,Blueberry,Dallas,2025-04-28,3,60.46
16,954,6,Apple,Dallas,2023-09-23,7,61.29
31,90,1,Mango,New York,2024-11-18,2,37.85
6,202,8,Pear,Chicago,2022-10-11,4,31.5
84,710,2,Orange,New York,2023-09-25,7,24.9
17,99,7,Pear,Chicago,2022-11-14,8,37.617570486923626
2,413,7,Apple,San Jose,2024-05-26,1,49.2
35,317,2,Apple,San Jose,2023-04-28,9,18.69
65,136,9,Peach,San Jose,2023-03-20,5,70.29
46,64,5,Plum,Phoenix,2021-03-30,9,16.2
12,900,5,Banana,Houston,2022-05-28,7,30.37
10,374,1,Pear,Los Angeles,2024-12-12,7,70.79
35,161,7,Raspberry,New York,2023-07-07,2,71.9
35,639,6,Strawberry,San Antonio,2022-03-29,9,40.93
14,777,3,Orange,San Diego,2021-12-24,0,28.4
25,275,6,Cherry,San Antonio,2025-02-11,1,57.82
37,934,10,Cherry,Los Angeles,2021-01-27,3,25.37
49,377,3,Kiwi,Phoenix,2024-07-21,8,48.27
17,646,5,Kiwi,San Jose,2022-03-04,7,18.24
17,936,6,Pineapple,Chicago,2023-07-09,9,49.9
90,200,7,Blueberry,Los Angeles,2025-03-27,1,49.18
78,973,4,Grape,Phoenix,2022-04-24,8,22.77
1,269,7,Plum,Houston,2024-05-10,2,47.51
49,141,4,Strawberry,Houston,2024-05-08,4,17.52
58,878,1,Banana,San Diego,2021-02-24,10,66.61
7,921,9,Mango,Dallas,2022-02-10,7,41.11
8,344,7,Strawberry,Chicago,2025-02-18,1,18.5
58,562,4,Blueberry,Los Angeles,2025-09-16,7,21.47
13,953,1,Orange,Chicago,2022-10-28,7,74.34
15,288,3,Apple,Houston,2021-07-18,1,25.56
16,577,9,Grape,Philadelphia,2021-01-20,4,37.92
71,601,5,Plum,Chicago,2023-11-15,3,71.85
72,803,8,Plum,Houston,2026-01-07,5,23.46
67,241,9,Banana,Dallas,2024-11-13,8,13.22
69,859,2,Banana,Phoenix,2022-08-01,10,33.93
91,664,9,Plum,San Jose,2021-07-02,4,48.32
60,524,6,Pear,Los Angeles,2025-09-25,2,71.81
50,854,9,Pear,New York,2025-04-24,6,32.7
73,469,4,Raspberry,Phoenix,2024-04-07,8,56.24
70,722,1,Cherry,San Antonio,2023-07-11,3,31.68
77,972,7,Mango,New York,2023-02-18,4,59.62
72,278,2,Plum,San Antonio,2023-09-19,10,13.53
54,110,2,Raspberry,Dallas,2025-09-26,10,55.97
85,54,8,Watermelon,San Diego,2023-12-10,7,45.83
81,597,9,Strawberry,Phoenix,2025-07-09,3,45.82
17,375,10,Apple,Chicago,2022-06-11,10,20.34
95,933,10,Watermelon,Phoenix,2022-01-05,5,43.99
70,792,4,Orange,Philadelphia,2024-09-13,4,72.17
75,358,5,Pineapple,Phoenix,2023-09-07,2,45.95
64,704,6,Mango,Phoenix,2024-12-13,7,36.97
58,715,10,Watermelon,San Antonio,2023-07-21,5,52.62
19,647,7,Pineapple,Houston,2023-03-22,6,65.49
38,767,7,Orange,San Diego,2022-08-29,4,72.62
78,770,1,Apple,San Jose,2021-08-04,5,47.57
63,562,3,Pineapple,Dallas,2021-06-16,2,25.688579399769733
86,413,1,Pineapple,San Antonio,2024-07-30,3,73.45
51,111,9,Blueberry,San Antonio,2021-11-20,1,66.95
74,754,2,Watermelon,Philadelphia,2023-07-23,7,36.96
99,134,3,Cherry,Phoenix,2021-06-24,0,69.1589884360534
11,650,6,Raspberry,Chicago,2022-09-09,3,58.95
39,378,6,Pear,Chicago,2025-10-13,5,19.44
87,534,7,Watermelon,Chicago,2021-05-21,3,54.35
11,245,5,Cherry,Dallas,2023-04-26,8,15.92
14,138,5,Apple,Philadelphia,2025-05-23,7,21.26
74,178,7,Watermelon,New York,2023-05-09,5,19.21
75,165,1,Banana,Houston,2023-01-11,10,28.41
84,311,6,Grape,New York,2024-12-13,10,48.99
57,230,5,Grape,New York,2025-04-26,5,62.8
11,672,10,Raspberry,Houston,2025-12-17,4,56.12
25,317,4,Pineapple,Houston,2024-10-07,1,44.39
18,107,8,Apple,San Diego,2024-10-22,0,15.66
8,802,2,Peach,Chicago,2022-04-14,5,61.86
77,456,8,Mango,San Jose,2024-06-05,6,42.27
79,679,2,Cherry,San Jose,2024-09-18,9,17.3
62,769,6,Kiwi,New York,2022-06-06,10,25.89
55,286,8,Apple,New York,2024-08-14,6,16.5
21,965,3,Watermelon,Houston,2024-10-22,0,30.84
62,213,1,Pear,Philadelphia,2022-06-04,7,46.71
93,816,1,Apple,Chicago,2024-04-14,8,22.57
62,440,6,Peach,San Antonio,2022-08-11,4,30.2
6,160,5,Cherry,New York,2021-11-21,5,34.3
21,482,4,Peach,San Diego,2022-01-08,5,74.54
2,451,7,Strawberry,San Antonio,2023-12-24,6,15.35
49,166,7,Pineapple,Dallas,2024-10-16,8,68.45
21,807,1,Raspberry,San Diego,2024-12-21,3,31.33
56,118,6,Peach,Philadelphia,2025-02-16,8,31.33
20,790,6,Mango,Los Angeles,2024-01-21,5,29.12
26,177,1,Apple,New York,2024-11-05,3,12.16
27,75,5,Kiwi,San Jose,2023-01-21,10,25.68
96,134,4,Grape,Dallas,2021-07-12,5,20.33
57,457,3,Orange,Phoenix,2025-03-06,6,12.4
59,920,3,Pear,San Antonio,2024-12-29,9,14.93
37,892,3,Orange,Chicago,2024-11-23,0,11.41
32,686,2,Plum,Dallas,2025-11-21,10,68.35
16,124,2,Grape,Philadelphia,2022-03-07,2,50.83
19,902,8,Grape,Houston,2023-04-07,2,20.89
59,264,6,Pineapple,Philadelphia,2022-05-12,7,72.16
89,969,1,Grape,San Diego,2023-08-09,7,40.45
17,448,5,Watermelon,Philadelphia,2022-05-01,1,61.9
42,699,9,Mango,New York,2025-11-12,6,23.25
73,437,2,Raspberry,Houston,2023-07-02,1,55.39
59,163,8,Orange,Dallas,2024-11-01,2,29.66
49,984,4,Pear,Phoenix,2022-10-18,0,64.55
51,783,7,Blueberry,Houston,2022-04-30,1,52.7
29,232,9,Kiwi,Chicago,2023-07-06,0,44.86
86,356,6,Kiwi,Houston,2023-09-09,9,35.89
91,991,1,Peach,Dallas,2021-08-09,7,72.22
99,164,1,Orange,San Jose,2022-03-21,9,73.8
36,675,1,Grape,New York,2024-06-11,4,44.37
81,727,6,Orange,Houston,2025-04-04,5,25.99
27,806,10,Watermelon,San Diego,2023-03-17,0,64.47
88,277,10,Strawberry,New York,2021-03-16,8,33.68
47,767,3,Strawberry,Houston,2023-09-04,3,13.89
72,978,6,Kiwi,San Jose,2024-08-31,0,40.92
71,501,4,Banana,Los Angeles,2023-05-30,5,47.5
36,235,5,Blueberry,San Jose,2023-01-01,6,74.61
42,938,7,Raspberry,Chicago,2022-03-15,0,29.97
47,458,7,Pineapple,Houston,2025-08-30,1,21.99
58,423,5,Kiwi,Dallas,2023-09-01,3,52.71
20,621,10,Strawberry,Chicago,2021-07-28,6,48.44
100,701,8,Orange,Los Angeles,2024-12-10,9,29.5
65,161,9,Blueberry,Houston,2021-11-18,9,29.14
20,221,1,Pear,Dallas,2024-06-04,4,69.7
72,357,4,Banana,Chicago,2022-11-23,2,41.51
87,634,7,Kiwi,Phoenix,2021-01-14,4,57.7
97,732,10,Pineapple,San Diego,2023-07-24,6,29.82
32,124,2,Plum,Chicago,2022-08-15,7,14.58
21,115,9,Pear,San Diego,2022-05-11,9,37.45
60,892,6,Watermelon,San Diego,2022-09-06,2,68.51
36,731,8,Blueberry,San Antonio,2023-03-19,5,25.33
61,718,3,Pear,Houston,2023-06-18,1,31.39
8,64,1,Orange,New York,2021-08-25,2,26.32
70,119,2,Pineapple,Houston,2023-10-04,8,24.53
56,100,9,Watermelon,Philadelphia,2025-12-09,8,58.23
48,211,1,Cherry,Houston,2022-05-04,3,20.16
